koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
1.0000,0,0,0,0,0.0000,0.0000,0.2868,0.3588,4.2414440,13.3080660,13.90,1,38,1,0.62080,291.431430,38.654388,15.765,16.252,15.695,15.556,15.473,14.530,14.186,14.212,0.483,19.428754000,38.65485000,-0.33000,1.65000,3.100000e-04,2.500000e-04,-0.3100,-2.7800,2.7900,-0.4600,-0.7700,0.9000
1.0000,0,0,0,0,0.0000,0.0000,0.2844,0.3661,4.3248744,10.6105740,13.60,1,25,1,0.29320,286.125550,47.947609,15.570,16.049,15.502,15.365,15.298,14.387,14.034,13.999,0.627,19.075032000,47.94754000,-0.16000,-0.24000,3.400000e-04,2.500000e-04,0.1300,-0.2100,0.2400,0.1000,-0.3000,0.3100
0.9960,0,0,0,0,0.0000,0.0000,0.2589,0.4639,5.1834270,14.7330090,17.80,1,26,1,0.65940,294.083070,50.502769,15.855,17.222,15.909,15.268,14.929,13.772,13.085,12.922,0.023,19.605490000,50.50295000,-1.62000,0.63000,1.950000e-03,-5.000000e-04,-0.1200,-0.0600,0.1400,-0.0500,0.0300,0.0600
1.0000,0,0,0,0,0.0000,0.0000,0.2107,0.5308,3.8971653,11.9203230,14.50,1,38,1,0.61200,281.645810,41.951092,14.467,15.987,14.610,13.815,13.393,12.130,11.449,11.199,0.002,18.776325000,41.95070000,-2.47000,-1.39000,5.800000e-04,4.300000e-04,-0.2800,-0.0300,0.2800,-0.4800,0.0000,0.4800
0.0000,0,0,1,1,0.0000,0.0000,0.0718,0.6834,5.0224895,13.7074600,15.30,1,27,1,0.99990,292.174960,44.783989,15.984,17.210,15.970,15.458,15.136,13.987,13.345,13.255,0.000,19.478371000,44.78788000,1.57000,14.00000,-1.180000e-03,-1.475000e-02,-4.2000,-3.1000,5.2000,0.9410,6.3860,6.4550
0.1030,1,0,0,0,0.0000,0.0000,0.2346,0.4467,5.0052147,7.3217716,14.80,1,3,1,0.71400,290.700560,39.799679,15.635,16.465,15.616,15.279,15.045,13.975,13.353,13.291,0.017,19.380031000,39.79941000,-0.27000,-0.98000,4.000000e-04,2.000000e-03,-0.0400,-0.0200,0.0500,-0.0500,-0.1500,0.1500
0.9770,0,0,0,0,0.0000,0.0000,0.2676,0.3928,3.0684035,8.2189260,10.20,1,31,1,0.55000,299.491880,40.472481,15.919,16.502,15.844,15.669,15.500,14.608,14.177,14.177,0.032,19.966147000,40.47173000,0.90000,-2.70000,-1.800000e-04,8.300000e-04,0.4000,-0.0600,0.4000,0.1000,-0.3100,0.3300
,1,0,0,0,0.0000,0.0000,0.2283,0.4594,,,11.00,1,,,,292.785920,46.808411,14.730,15.401,14.679,14.443,14.267,13.237,12.791,12.675,,,,,,,,,,,,,
,1,0,1,0,0.0000,0.0000,0.2950,0.3410,,,13.00,1,,,,290.742710,43.604431,15.189,15.643,15.128,14.994,14.936,14.033,13.736,13.637,,,,,,,,,,,,,
0.9990,0,0,0,0,0.0000,0.0000,0.3100,0.2931,5.8118610,14.9938510,25.90,1,16,1,0.15480,292.892180,38.270512,11.816,11.970,11.765,11.728,11.750,11.002,10.848,10.820,0.002,19.526153300,38.27028000,0.31000,-0.82000,-1.090000e-04,1.510000e-04,0.5200,0.9000,1.0400,0.5100,1.0600,1.1800
0.0000,0,0,1,0,0.0000,0.0000,0.2889,0.3511,3.9640750,11.0820450,14.30,1,1845,1,0.84330,285.901790,39.654411,12.546,12.772,12.481,12.450,,11.246,11.010,10.919,0.000,19.060039000,39.65455000,-3.32000,0.50000,3.440000e-05,-6.000000e-06,-1.9700,5.5500,5.8900,-1.9800,5.3700,5.7300
,0,0,0,0,0.0000,0.0000,0.3006,0.3224,46.4172170,7.3101050,11.20,1,383,1,,288.507020,46.406712,13.474,13.840,13.413,13.317,13.264,12.419,12.111,12.046,0.083,19.233840000,46.40663000,1.40000,-0.30000,-4.800000e-05,1.000000e-05,-0.2100,0.5800,0.6200,-0.1900,0.5900,0.6200
0.8780,0,0,0,0,0.0000,0.0000,0.2194,0.4735,3.3378870,8.7567850,8.70,1,269,1,0.66150,290.990050,49.233131,12.739,13.410,12.817,12.451,12.409,11.535,11.095,11.009,0.821,19.399326000,49.23323000,-0.40000,0.40000,8.000000e-06,-1.300000e-05,-0.3600,0.2600,0.4400,-0.7100,0.2300,0.7400
,0,0,1,0,0.0000,0.0000,0.1216,0.6140,5.8775800,8.6080710,11.30,1,766,1,,296.820280,42.514198,15.758,16.664,15.696,15.370,15.205,14.154,13.600,13.500,0.000,19.787961000,42.51662000,-2.30000,8.70000,3.000000e-04,-1.080000e-03,1.0000,8.3200,8.3800,1.1900,8.2000,8.2900
0.0010,0,0,1,0,0.0000,0.0000,0.2676,0.3928,3.2803953,9.8722310,11.10,1,830,1,0.67840,296.281370,39.874969,15.274,15.852,15.224,15.026,14.966,13.957,13.546,13.488,0.000,19.752348000,39.87369000,10.60000,-4.60000,-8.270000e-04,3.150000e-04,6.7400,-1.6900,6.9500,6.5700,-1.9400,6.8500
0.9710,0,0,0,0,0.0000,0.0000,0.2245,0.4725,3.0023336,9.4321620,12.70,1,933,1,0.38650,297.213470,47.775429,14.580,15.009,14.519,14.396,14.300,13.394,13.104,13.033,,19.814216000,47.77434000,-0.50000,-3.90000,,1.940000e-04,-0.7900,0.9500,1.2400,-0.7200,1.0700,1.2800
0.9210,0,0,0,0,0.0000,0.0000,0.2291,0.4603,2.7634310,7.6062803,10.20,2,105,1,0.75770,295.514950,51.203739,14.732,15.225,14.663,14.522,14.363,13.383,13.052,13.000,0.165,19.701062000,51.20411000,2.20000,1.30000,-3.100000e-04,-9.000000e-05,-0.7000,-0.1000,0.7000,-0.7500,0.1000,0.7500
0.9330,0,0,0,0,0.0000,0.0000,0.2916,0.3447,3.0874918,8.0656920,8.80,2,71,2,0.36980,290.900420,48.746140,15.451,15.921,15.427,15.250,15.215,14.328,13.961,13.880,0.185,19.393375000,48.74645000,0.50000,1.10000,-7.000000e-05,-1.800000e-04,0.2000,-1.6000,1.6000,0.2000,-1.8000,1.8000
0.0000,0,0,1,1,0.0000,0.0000,0.2665,0.3980,5.7549150,15.1720900,14.70,1,128,1,0.99650,298.796050,46.722858,14.879,15.480,14.854,14.621,14.498,13.502,13.087,13.026,0.000,19.919790000,46.72366000,1.97000,2.90000,-3.500000e-04,-5.800000e-04,2.0600,0.8600,2.2300,2.1000,0.8700,2.2800
,0,0,0,0,0.0000,0.0000,0.2976,0.3388,,,8.70,1,,1,,287.348970,47.060982,15.731,16.172,15.676,15.542,15.506,14.664,14.291,14.138,0.422,19.156546000,47.06107000,-1.90000,0.30000,1.200000e-03,-3.000000e-04,0.2400,-1.6900,1.7000,0.2700,-1.7400,1.7600
,1,0,0,0,0.0000,0.0000,0.3022,0.3167,,,8.80,1,,,,293.719480,50.182030,13.607,14.052,13.549,13.414,,12.525,12.237,12.202,,,,,,,,,,,,,
0.9450,0,0,0,0,0.0000,0.0000,0.1171,0.6215,4.3406734,9.9485140,11.30,1,67,1,0.25310,286.945310,43.822769,15.464,16.676,15.432,14.944,14.652,13.486,12.862,12.681,0.282,19.129707000,43.82287000,0.72000,0.37000,-2.000000e-04,-2.400000e-04,-0.6000,0.1400,0.6100,-0.6200,0.2700,0.6800
0.9490,0,0,0,0,0.0000,0.0000,0.2965,0.3342,6.3547470,19.6582660,21.90,1,19,1,0.45410,283.770600,42.027241,14.060,14.481,14.000,13.880,13.832,12.944,12.608,12.542,0.417,18.918027000,42.02730000,-0.54000,0.21000,1.500000e-04,-9.000000e-05,-0.0200,-0.3600,0.3600,-0.0400,-0.4100,0.4100
0.8340,0,0,0,0,0.0000,0.0000,0.2676,0.3928,7.2797685,24.9396440,25.70,1,22,1,0.54380,283.211610,41.038059,14.190,14.728,14.123,13.959,13.871,12.936,12.570,12.509,0.394,18.880777800,41.03798000,0.16000,-0.30000,-2.100000e-04,1.600000e-04,-0.3100,-0.1500,0.3400,-0.2600,-0.2900,0.3900
0.0000,1,0,0,1,0.0000,0.0000,0.2327,0.4526,134.1085400,144.0795100,91.10,2,4,1,0.00000,291.032170,38.703911,14.215,14.789,14.159,13.969,13.879,12.918,12.546,12.472,0.000,19.402243000,38.70435800,4.17000,1.61000,-2.040000e-02,-1.140000e-02,4.2900,3.4000,5.5000,4.3900,3.5000,5.6000
0.0000,0,1,1,0,0.0000,0.0000,0.2043,0.4966,6.2979283,15.6793310,17.90,1,39,1,0.10300,291.354430,40.588879,15.945,16.687,15.891,15.627,15.483,14.472,13.952,13.729,,19.423597000,40.59117000,-1.30000,8.23000,,-8.820000e-03,-1.1800,4.8500,4.9900,-1.2200,4.7500,4.9000
0.9640,0,0,0,0,0.0000,0.0000,0.2916,0.3447,3.2073543,9.4850050,11.00,1,146,1,0.24140,297.905270,47.336830,15.274,15.735,15.228,15.076,15.014,14.147,13.750,13.636,0.685,19.860336000,47.33706000,-0.60000,0.80000,1.100000e-04,-1.100000e-04,-0.5000,-0.1000,0.5100,-0.5100,0.0900,0.5200
0.9990,0,0,0,0,0.0000,0.0000,0.1860,0.5256,3.1794865,9.1113890,10.50,1,356,1,0.95340,280.665190,47.114059,14.924,15.506,14.858,14.674,14.557,13.531,13.169,13.088,,18.710970000,47.11406000,-1.50000,0.00000,,7.000000e-05,0.6500,0.1000,0.7000,0.5700,0.1500,0.6000
0.9780,0,0,0,0,0.0000,0.0000,0.3020,0.3190,3.6600375,8.6810430,11.30,1,244,1,0.67240,288.610570,40.924740,15.411,15.822,15.365,15.235,15.172,14.326,14.042,13.906,0.893,19.240695000,40.92481000,-0.40000,0.20000,4.000000e-05,-3.000000e-05,0.7000,-0.8600,1.1100,0.7500,-0.9200,1.1900
0.0000,0,1,0,0,0.0000,0.0000,0.2787,0.3728,796.6377600,7422.2627000,1766.70,1,1080,1,-1.00000,295.716800,39.777142,15.097,15.639,15.048,14.865,14.749,13.818,13.400,13.363,,,,,,,,0.1330,-0.0800,0.1550,0.0580,-0.0430,0.0720
0.0000,1,0,1,1,0.0000,0.0000,0.3103,0.2947,3.6739893,10.3063680,15.20,1,1431,1,1.00000,288.975890,43.099178,15.013,15.363,14.966,14.864,14.825,14.003,13.748,13.657,0.000,19.264902000,43.09900000,-6.20000,-0.60000,3.660000e-04,3.400000e-05,-2.9300,-2.8100,4.0600,-3.0000,-2.8700,4.1500
0.4060,1,0,0,0,0.0000,0.0000,0.2291,0.4603,3.3066218,7.9072310,7.90,1,36,3,0.48330,285.801850,45.216831,15.948,16.541,15.886,15.694,15.653,14.698,14.174,14.102,0.178,19.053390000,45.21707000,-2.60000,0.90000,1.050000e-03,-1.400000e-04,-0.2000,0.5000,0.5000,-0.3000,0.5000,0.5000
0.9890,0,0,0,0,0.0000,0.0000,0.2865,0.3556,3.0269215,8.4051480,11.60,1,46,1,0.78050,299.468690,40.829990,15.401,15.984,15.373,15.151,15.034,14.064,13.660,13.641,0.000,19.964551000,40.83095000,-1.20000,3.50000,7.500000e-04,-1.650000e-03,-0.3800,-0.7000,0.8000,-0.2500,-0.6500,0.6900
,1,0,0,0,0.0000,0.0000,0.3117,0.3044,5.1530824,8.1871340,18.50,1,1047,1,,298.988920,47.761429,15.367,15.754,15.321,15.202,15.161,14.310,14.131,14.024,0.023,19.932591000,47.76076000,-0.10000,-2.40000,0.000000e+00,0.000000e+00,-0.2500,-0.0800,0.2600,-0.2300,-0.1800,0.2900
0.9900,0,0,0,0,0.0000,0.0000,0.3103,0.2947,4.7565350,9.1845650,11.30,2,12,1,0.58020,287.701970,51.229729,14.120,14.468,14.070,13.971,13.957,13.088,12.864,12.798,0.288,19.180145000,51.23019000,0.50000,1.70000,-1.800000e-04,-4.700000e-04,0.5700,-0.2300,0.6100,0.4700,-0.3500,0.5900
,1,0,0,0,0.0000,0.0000,0.3098,0.3028,,,8.60,2,,,,287.701970,51.229729,14.120,14.468,14.070,13.971,13.957,13.088,12.864,12.798,,,,,,,,,,,,,
,1,0,0,0,0.0000,0.0000,0.3019,0.3165,,,11.90,1,,,,294.810120,44.255970,13.376,13.757,13.333,13.213,13.171,12.340,12.062,11.987,,,,,,,,,,,,,
0.9420,0,0,0,0,0.0000,0.0000,0.2889,0.3511,3.2424070,8.7660980,10.30,1,153,1,0.33660,284.578060,41.890259,15.134,15.599,15.090,14.935,14.903,13.995,13.641,13.633,0.691,18.971871000,41.89005000,0.00000,-0.80000,-2.000000e-05,1.200000e-04,0.7300,1.3000,1.5000,0.8000,2.0400,2.1900
0.0000,1,0,0,0,0.0000,0.0000,0.2904,0.3534,4.5922546,10.1395855,56.40,1,26,1,0.00000,294.066410,42.486839,12.147,13.011,12.251,,,11.426,11.145,11.086,0.154,19.604423300,42.48682700,-0.12000,-0.04000,-4.900000e-05,-3.200000e-05,-0.0700,0.3700,0.3800,-0.1000,0.3500,0.3600
0.0000,0,1,1,1,0.0000,0.0000,0.2949,0.3354,3.5103781,10.4767920,10.80,1,1094,1,0.15230,290.348050,47.965191,12.976,13.400,12.933,12.795,12.749,11.879,11.579,11.521,0.000,19.356461000,47.96579000,-2.80000,2.17000,3.400000e-05,-4.200000e-05,-5.5500,3.8900,6.7800,-5.6400,3.1000,6.4400
,0,0,0,0,0.0000,0.0000,0.1435,0.5800,,,10.30,1,,1,,286.335450,46.917831,15.149,15.948,15.055,14.806,14.665,13.507,12.949,12.830,0.133,19.089031000,46.91819000,0.10000,1.30000,-9.000000e-05,-8.900000e-04,0.5400,0.6300,0.8300,0.4900,0.6400,0.8100
0.0000,0,1,1,0,0.0000,0.0000,0.3132,0.2951,11.0758670,16.4932170,19.70,1,4,1,0.31850,281.285460,43.515480,13.637,14.181,13.584,13.405,,12.573,12.368,12.310,0.000,18.752899000,43.51583000,20.95000,1.24000,-2.617000e-02,-1.680000e-03,,,,,,
0.0000,0,1,1,1,0.0000,0.0000,0.3041,0.2913,285.5895000,977.9665500,136.50,1,83,1,0.31220,299.050020,41.537449,13.910,14.338,13.897,13.727,13.654,12.782,12.461,12.441,0.000,19.936077910,41.53915300,-23.88000,6.13090,2.759000e-01,-6.830000e-02,-7.2830,1.7140,7.4820,-7.4030,1.9420,7.6530
0.0000,0,1,1,1,0.0000,0.0000,0.3029,0.3239,12.8809410,24.6185460,36.90,1,31,1,0.01630,299.064540,40.515579,13.383,13.788,13.286,13.209,13.080,12.264,12.031,11.944,0.000,19.938621900,40.51801100,40.44000,8.75000,-2.332000e-02,-5.270000e-03,13.4430,0.2720,13.4460,13.3220,0.2490,13.3240
0.0000,0,1,1,1,0.0000,0.0000,0.3058,0.3071,26.5913330,100.6189700,125.00,1,33,1,0.16740,293.683620,38.994869,15.766,16.189,15.734,15.585,15.520,14.683,14.343,14.349,0.000,19.578997500,38.99498800,3.78000,0.42500,-1.990000e-02,-6.700000e-03,3.0900,1.1000,3.2800,3.1800,0.8700,3.2900
0.0000,0,1,1,1,0.0000,0.0000,0.2602,0.4096,38.1973900,150.7650800,90.50,1,41,1,0.86900,293.702480,38.975449,14.691,15.271,14.632,14.443,14.367,13.558,13.171,13.078,0.000,19.580069500,38.97594900,-4.05000,1.80000,1.203000e-02,-8.100000e-03,-4.9600,1.8000,5.2700,-5.0000,1.9000,5.3400
0.0000,0,1,1,0,0.0000,0.0000,0.2889,0.3511,4.7349133,16.4573840,20.30,1,94,1,0.13930,292.182370,39.560211,14.284,14.718,14.243,14.098,14.030,13.203,12.889,12.804,0.000,19.478988000,39.55997000,6.82000,-0.87000,-1.740000e-03,3.400000e-04,4.9000,-0.3800,4.9200,5.0200,-0.3200,5.0300
0.9290,0,0,0,0,0.0000,0.0000,0.2602,0.4096,3.7413557,9.7802140,10.10,1,74,1,0.80680,287.773010,43.733910,14.971,15.443,14.918,14.769,14.664,13.737,13.413,13.280,0.816,19.184877000,43.73397000,0.40000,0.20000,-8.000000e-05,-7.000000e-05,-0.6500,-0.5000,0.8200,-0.6900,-0.6800,0.9700
0.0000,0,0,1,1,0.0000,0.0000,0.2979,0.3238,3.8901312,11.4166150,14.20,1,98,1,0.72290,295.376040,46.047588,14.565,15.060,14.533,14.353,14.276,13.401,13.062,12.931,0.000,19.691670000,46.04214000,-2.45000,-19.63000,2.900000e-04,2.930000e-03,-3.7000,-9.9100,10.5700,-3.8000,-9.6500,10.3600
0.0000,0,1,1,1,0.0000,0.0000,0.3029,0.3026,4.4486184,8.4071045,11.90,1,40,1,0.80630,293.761510,38.999210,14.876,15.300,14.838,14.695,14.624,13.795,13.473,13.385,0.004,19.584168000,38.99864000,2.90000,-2.10000,-3.600000e-04,3.000000e-04,-0.6000,-2.4200,2.5100,-0.5000,-2.3200,2.3800
0.9760,0,0,0,0,0.0000,0.0000,0.0722,0.6740,3.7134304,9.7875920,11.50,1,86,1,0.99800,284.610080,42.687431,15.674,16.661,15.594,15.251,15.066,13.891,13.293,13.207,0.456,18.973971000,42.68728000,-1.30000,-0.50000,4.200000e-04,8.000000e-05,0.6100,-0.7100,0.9400,0.4700,-1.0700,1.1700
,1,0,0,0,0.0000,0.0000,0.3385,0.2318,,,32.00,1,,,,292.441350,49.316414,11.825,12.578,11.907,,,11.844,11.738,11.700,,,,,,,,,,,,,
0.3810,0,0,0,0,0.0000,0.0000,0.3110,0.2914,6.0477753,7.7432640,20.70,1,3,1,0.77250,295.736970,39.740452,14.000,14.353,13.951,13.848,13.807,12.958,12.690,12.685,0.043,19.715803000,39.74025000,0.21000,-0.73000,4.500000e-04,4.600000e-04,-0.2900,-0.2000,0.3500,-0.1400,-0.2100,0.2500
0.0000,0,1,0,0,0.0000,0.0000,0.2923,0.2415,5.4337597,24.3166560,225.10,1,100,1,0.99270,300.015010,40.527020,11.980,12.015,11.969,12.037,12.015,11.359,11.318,11.286,0.680,20.001004100,40.52689800,0.17000,-0.44000,-1.100000e-05,1.900000e-05,-0.3800,0.3600,0.5300,-0.4300,0.2200,0.4800
,1,0,0,0,0.0000,0.0000,0.2685,0.3915,,,8.00,1,,,,288.526980,42.178909,13.749,14.262,13.697,13.528,13.456,12.572,12.186,12.101,,,,,,,,,,,,,
0.0000,1,0,0,0,0.0000,0.0000,0.2129,0.4858,3.5731244,7.3230476,85.70,1,88,1,0.47480,297.639470,47.445869,13.455,14.223,13.410,13.126,12.966,11.910,11.393,11.312,0.000,19.842665000,47.44603000,1.23000,0.56000,-1.240000e-04,-6.700000e-05,0.5700,0.7700,0.9500,0.5700,0.6700,0.8800
1.0000,0,0,0,0,0.0000,0.0000,0.2918,0.3434,3.6406784,8.7710310,11.30,1,143,1,0.59080,284.316930,47.887112,13.600,14.052,13.553,13.406,13.346,12.491,12.163,12.098,0.012,18.954371000,47.88712000,-3.30000,0.00000,1.720000e-04,2.700000e-05,0.6800,0.2700,0.7300,0.5100,0.5400,0.7400
0.8640,0,0,0,0,0.0000,0.0000,0.1544,0.5780,4.0957317,8.3794290,12.30,1,361,1,0.32360,291.794650,44.193531,13.096,13.876,13.018,12.762,12.589,11.540,11.070,10.958,0.123,19.453014000,44.19378000,1.40000,0.90000,-4.000000e-05,-2.300000e-05,-0.0600,0.1300,0.1500,0.0400,0.2700,0.2800
0.9870,0,0,0,0,0.0000,0.0000,0.2787,0.3728,4.8430090,8.4757190,12.30,1,4,1,0.23910,295.984040,40.043621,14.160,14.662,14.107,13.944,13.842,12.898,12.534,12.498,0.370,19.732236000,40.04356000,-1.40000,-0.20000,4.100000e-04,7.000000e-05,0.6700,-1.6600,1.7900,0.6200,-1.6400,1.7500
0.0000,1,0,0,0,0.0000,0.0000,0.2916,0.3447,294.7826800,1541.0045000,768.90,1,0,2,-1.00000,292.170990,41.621288,16.709,17.263,16.666,16.472,16.313,15.321,14.984,14.592,0.000,19.478019943,41.62060245,-1.88750,-2.47520,-3.900000e-02,-5.600000e-02,5.1290,5.5940,7.5890,-0.0850,0.0530,0.1000
0.0000,1,0,1,1,0.0000,0.0000,0.2676,0.3928,5.0224820,21.9131900,89.90,1,112,1,0.37220,297.594940,40.594139,15.990,16.554,15.932,15.748,15.664,14.685,14.277,14.280,0.000,19.839673700,40.59384000,0.48000,-1.08000,-2.100000e-04,7.900000e-04,-1.1700,-1.3500,1.7800,-0.9300,-1.3700,1.6600
0.8460,0,0,0,0,0.0000,0.0000,0.3041,0.2913,3.5833857,8.7470180,8.50,2,63,1,0.32140,293.150850,41.729252,13.827,14.167,13.795,13.681,13.644,12.807,12.540,12.483,0.000,19.543434000,41.72999000,1.80000,2.70000,-1.210000e-04,-1.900000e-04,-1.0500,0.7000,1.2600,-1.2300,0.4400,1.3000
0.0000,1,0,1,1,0.0000,0.0000,0.2602,0.4096,4.5167294,19.3142130,40.80,2,110,1,0.83630,297.579800,40.603001,15.717,16.319,15.627,15.459,15.384,14.357,14.026,13.876,0.000,19.838635000,40.60327000,-0.73000,0.97000,4.200000e-04,-4.700000e-04,-1.3600,-1.7000,2.1800,-1.3000,-1.6800,2.1200
0.0000,0,1,1,1,0.0000,0.0000,0.2842,0.3538,8.1753760,26.1865840,27.10,1,35,1,0.92590,295.079650,39.962528,13.405,14.129,13.348,13.095,12.926,11.889,11.462,11.319,0.000,19.670998300,39.91398000,-40.47000,-174.79000,1.996000e-02,8.775000e-02,,,,,,
0.0000,0,1,0,0,0.0000,0.0000,0.2787,0.3728,40.9115600,570.8440600,374.10,1,1296,1,-1.00000,296.913600,40.258263,13.606,14.099,13.561,13.397,,12.292,11.916,11.873,0.000,19.794435700,40.25842050,8.06200,0.56700,-1.169000e-02,-1.524000e-03,4.6480,1.6960,4.9480,4.5180,1.2380,4.6850
0.0000,0,1,0,0,0.0000,0.0000,0.2286,0.4641,647.5465000,5347.0596000,608.90,1,214,1,-1.00000,294.768620,46.374210,16.319,17.057,16.274,16.002,15.862,14.873,14.369,14.347,0.000,19.651243180,46.37418253,0.09240,-0.09890,6.000000e-02,1.000000e-01,-0.0020,0.0030,0.0030,-0.0440,-0.0420,0.0610
0.0000,0,1,0,0,0.0000,0.0000,0.1908,0.5172,479.4265700,1391.7420000,1597.30,1,16,1,0.00000,298.522060,48.032921,15.681,16.438,15.647,15.356,15.180,14.091,13.562,13.391,0.000,19.901477080,48.03293920,0.25570,0.06910,8.000000e-03,-6.700000e-02,0.0490,0.0970,0.1080,0.1120,0.0660,0.1300
0.0000,0,1,0,0,0.0000,0.0000,0.0628,0.6908,440.5457200,2976.9692000,879.20,1,157,1,-1.00000,292.925320,38.480991,16.200,17.289,16.193,15.733,15.451,14.249,13.601,13.509,0.000,19.528357465,38.48087000,0.09150,-0.43200,3.000000e-03,9.000000e-03,-0.0100,0.0180,0.0200,-0.0970,-0.1390,0.1690
0.0000,0,1,1,1,0.0000,0.0000,0.3032,0.3147,296.7971200,1948.7997000,154.40,1,163,1,-1.00000,283.073300,41.538670,14.798,15.197,14.760,14.626,14.586,13.798,13.458,13.363,0.000,18.871611916,41.54176871,2.34090,11.15540,-1.680000e-01,-7.500000e-01,0.0230,0.1990,0.2000,1.9520,7.7660,8.0080
0.9890,0,0,0,0,0.0000,0.0000,0.3024,0.3288,4.3167470,11.8983670,15.40,2,30,2,0.22350,295.809300,40.008511,15.674,16.143,15.594,15.473,15.426,14.463,14.194,14.187,0.005,19.720616000,40.00901000,-0.10000,1.80000,3.000000e-05,-8.100000e-04,-0.4000,-0.2700,0.4800,-0.4000,-0.1600,0.4300
0.1130,1,0,0,0,0.0000,0.0000,0.1082,0.6270,3.6057484,7.3223760,15.10,1,2010,1,0.16100,291.721980,41.842468,15.530,16.415,15.471,15.150,14.972,13.842,13.342,13.214,0.001,19.448235200,41.84229600,4.12400,-0.62600,2.010000e-05,-3.400000e-06,,,,,,
0.0000,0,1,1,1,0.0000,0.0000,0.2434,0.4341,1066.1171000,3876.0752000,301.40,1,128,1,0.28060,298.795320,46.670448,13.183,14.341,13.156,12.684,,14.646,14.143,14.096,,19.919710108,46.67031367,0.81920,-0.49080,,-1.000000e-03,0.0190,-0.0320,0.0370,8.0600,-7.8800,11.2700
1.0000,0,0,0,0,0.0000,0.0000,0.2949,0.3354,4.1797347,8.9870400,10.60,3,11,2,0.49950,285.476590,41.632717,11.049,11.985,11.167,,,10.588,10.316,10.282,0.065,19.031729000,41.63232000,-1.70000,-1.40000,8.500000e-05,7.300000e-05,-2.3000,-2.0800,3.1000,-2.5000,-2.2000,3.3000
0.9010,0,0,0,0,0.0000,0.0000,0.1875,0.5277,4.9077590,17.1113900,12.60,1,56,1,0.22840,291.999760,49.301811,14.523,15.239,14.444,14.217,14.102,13.080,12.640,12.584,0.019,19.466668000,49.30167000,0.61000,-0.50000,-4.000000e-04,-1.700000e-04,0.2900,0.4900,0.5700,0.0600,0.2900,0.2900
0.0010,0,0,1,0,0.0000,0.0000,0.2396,0.4415,3.6930552,8.5152620,9.40,1,100,1,0.36410,296.902500,47.628281,15.246,15.860,15.192,14.982,14.880,13.927,13.470,13.419,0.000,19.794292000,47.61687000,28.80000,-41.10000,-5.740000e-03,8.250000e-03,4.3200,-4.3500,6.1300,4.4100,-4.3300,6.1800
0.9990,0,0,0,0,0.0000,0.0000,0.3058,0.3071,3.6960511,9.1633540,10.60,1,44,1,0.45310,298.191620,48.396259,15.056,15.503,15.015,14.865,14.783,13.881,13.541,13.524,0.767,19.879417000,48.39608000,-0.90000,-0.70000,2.100000e-04,-9.000000e-05,-0.2300,0.9800,1.0100,-0.4800,0.3000,0.5600
0.9550,0,0,0,0,0.0000,0.0000,0.2889,0.3511,3.1249921,8.8502050,10.70,1,104,1,0.01260,285.412660,40.425770,14.889,15.369,14.829,14.684,14.583,13.701,13.339,13.284,0.025,19.027449000,40.42557000,-2.50000,-0.70000,5.500000e-04,1.300000e-04,0.1400,-0.9800,0.9900,0.2800,-1.0700,1.1100
0.0000,0,1,0,0,0.0000,0.0000,0.2676,0.3928,663.7715000,2233.0818000,950.00,1,27,1,0.45960,293.456090,41.045849,15.831,16.402,15.777,15.586,15.482,14.556,14.100,14.156,0.000,19.563740812,41.04662154,0.06160,2.77760,6.000000e-02,3.300000e-01,-0.3020,-6.9820,6.9880,-0.2120,0.3010,0.3680
1.0000,0,0,0,0,0.0000,0.0000,0.2555,0.4191,3.7834720,9.8761220,10.40,1,134,1,0.84480,293.345210,44.700642,14.951,15.402,14.912,14.758,14.672,13.865,13.568,13.542,0.015,19.556334000,44.69994000,-0.50000,-2.50000,8.000000e-05,2.700000e-04,1.5500,-0.6500,1.7000,1.6500,-0.6900,1.7900
0.0180,0,0,1,0,0.0000,0.0000,0.2787,0.3728,4.5931463,11.2826710,13.60,1,44,1,0.12280,289.006320,39.093342,15.259,15.681,15.207,15.078,14.924,13.953,13.242,13.149,0.000,19.267045000,39.09383000,-1.85000,1.76000,3.900000e-04,-4.400000e-04,-2.3100,1.1400,2.5700,-3.1800,1.5200,3.5300
0.9690,0,0,0,0,0.0000,0.0000,0.1646,0.5508,5.3454885,11.9514370,18.60,1,26,1,0.45970,283.986330,41.650410,13.509,14.241,13.452,13.195,13.062,12.016,11.551,11.455,0.890,18.932428000,41.65046000,0.26000,0.18000,-5.000000e-05,2.000000e-05,-1.2000,-0.4600,1.2400,-0.8000,-0.1400,0.7800
